effectID,effectName,effectCategory,preExpression,postExpression,description,guid,iconID,isOffensive,isAssistance,durationAttributeID,trackingSpeedAttributeID,dischargeAttributeID,rangeAttributeID,falloffAttributeID,disallowAutoRepeat,published,displayName,isWarpSafe,rangeChance,electronicChance,propulsionChance,distribution,sfxName,npcUsageChanceAttributeID,npcActivationChanceAttributeID,fittingUsageChanceAttributeID,modifierInfo
8362,shipBonusWarpDisruptionFieldGeneratorSignatureRadius,0,,,None,,,0,0,,,,,,0,0,shipBonusWarpDisruptionFieldGeneratorSignatureRadius,0,0,0,0,,,,,,"- domain: shipID
  func: LocationGroupModifier
  groupID: 899
  modifiedAttributeID: 554
  modifyingAttributeID: 3250
  operation: 6
"
8364,industrialItemCompression,1,,,None,,,0,0,73,,,,,0,0,industrialItemCompression,0,0,0,0,,,,,,"null
...
"
8365,mwdCapUseAndSigBonusPassive,0,,,None,,,0,0,,,,,,0,0,mwdCapUseAndSigBonusPassive,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 554
  modifyingAttributeID: 1803
  operation: 6
  skillTypeID: 3454
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 6
  modifyingAttributeID: 1803
  operation: 6
  skillTypeID: 3454
"
8366,modifyHullResonancePostPercentpassive,0,,,None,,,0,0,,,,,,0,0,modifyHullResonancePostPercentpassive,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 113
  modifyingAttributeID: 3258
  operation: 6
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 111
  modifyingAttributeID: 3258
  operation: 6
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 109
  modifyingAttributeID: 3258
  operation: 6
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 110
  modifyingAttributeID: 3258
  operation: 6
"
8367,warpScramblerMaxRangeAddPassive,0,,,None,,,0,0,,,,,,0,0,warpScramblerMaxRangeAddPassive,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 54
  modifyingAttributeID: 3257
  operation: 2
  skillTypeID: 3449
"
8369,refineryGasDecompressionEfficiencyBonus,0,,,None,,,0,0,,,,,,0,0,refineryGasDecompressionEfficiencyBonus,0,0,0,0,,,,,,"- domain: structureID
  func: LocationGroupModifier
  groupID: 1322
  modifiedAttributeID: 3262
  modifyingAttributeID: 3261
  operation: 2
"
8372,fleetCompressionLogisticsRangeBonus,0,,,None,,,0,0,,,,,,0,0,fleetCompressionLogisticsRangeBonus,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 54
  modifyingAttributeID: 3263
  operation: 6
  skillTypeID: 62450
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 54
  modifyingAttributeID: 3263
  operation: 6
  skillTypeID: 62451
"
8373,fleetCompressionLogisticsSkillLevelBonus,0,,,None,,,0,0,,,,,,0,0,fleetCompressionLogisticsSkillLevelBonus,0,0,0,0,,,,,,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 3263
  modifyingAttributeID: 280
  operation: 0
"
8377,BattleshipRoleBonusArmorPlate&ShieldExtenderHP,0,,,None,,,0,0,,,,,,0,0,BattleshipRoleBonusArmorPlate&ShieldExtenderHP,0,0,0,0,,,,,,"- domain: shipID
  func: LocationGroupModifier
  groupID: 38
  modifiedAttributeID: 72
  modifyingAttributeID: 3267
  operation: 6
- domain: shipID
  func: LocationGroupModifier
  groupID: 329
  modifiedAttributeID: 1159
  modifyingAttributeID: 3266
  operation: 6
- domain: shipID
  func: LocationGroupModifier
  groupID: 78
  modifiedAttributeID: 150
  modifyingAttributeID: 3268
  operation: 2
"
8467,modifyJumpConduitPassengerRequired,4,,,None,,,0,0,,,,,,0,0,modifyJumpConduitPassengerRequired,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 3321
  modifyingAttributeID: 3321
  operation: 7
"
8468,subsystemBonusBlackOpsJumpPassenger,0,,,None,,,0,0,,,,,,0,0,subsystemBonusBlackOpsJumpPassenger,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 3320
  modifyingAttributeID: 3320
  operation: 7
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 3322
  modifyingAttributeID: 3322
  operation: 7
"
8469,bombDeploymentSkillReactivationDelayBonus,0,,,None,,,0,0,,,,,,0,0,bombDeploymentSkillReactivationDelayBonus,0,0,0,0,,,,,,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 2807
  modifyingAttributeID: 280
  operation: 0
"
8470,capitalIndustrialCommandBonusDroneDamage,0,,,None,,,0,0,,,,,,0,0,capitalIndustrialCommandBonusDroneDamage,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 64
  modifyingAttributeID: 3326
  operation: 6
  skillTypeID: 3436
"
8471,capitalIndustrialShipSkillLevelDroneDamage,0,,,None,,,0,0,,,,,,0,0,capitalIndustrialShipSkillLevelDroneDamage,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 3326
  modifyingAttributeID: 280
  operation: 4
"
8472,capitalIndustrialShipBonusMiningForemanBurstRange,0,,,None,,,0,0,,,,,,0,0,capitalIndustrialShipBonusMiningForemanBurstRange,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 54
  modifyingAttributeID: 3327
  operation: 6
  skillTypeID: 22536
"
8473,capitalIndustrialShipSkillLevelMiningForemanBurstRange,0,,,None,,,0,0,,,,,,0,0,capitalIndustrialShipSkillLevelMiningForemanBurstRange,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 3327
  modifyingAttributeID: 280
  operation: 4
"
8474,subsystemBonusMassAddition,0,,,None,,,0,0,,,,,,0,0,subsystemBonusMassAddition,0,0,0,0,,,,,,"- domain: shipID
  func: LocationGroupModifier
  groupID: 329
  modifiedAttributeID: 796
  modifyingAttributeID: 3328
  operation: 6
"
8477,droneTrackingBonusPassive,0,,,None,,,0,0,,,,,,0,0,droneTrackingBonusPassive,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 160
  modifyingAttributeID: 3353
  operation: 6
  skillTypeID: 3436
"
8478,miningAndIceHarvestingCycleTimeBonusPassive,0,,,None,,,0,0,,,,,,0,0,miningAndIceHarvestingCycleTimeBonusPassive,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 73
  modifyingAttributeID: 780
  operation: 6
  skillTypeID: 16281
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 73
  modifyingAttributeID: 780
  operation: 6
  skillTypeID: 3386
"
8479,droneOptimalFalloffBonusPassive,0,,,None,,,0,0,,,,,,0,0,droneOptimalFalloffBonusPassive,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 54
  modifyingAttributeID: 294
  operation: 6
  skillTypeID: 3436
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 158
  modifyingAttributeID: 349
  operation: 6
  skillTypeID: 3436
"
8517,stasisWebifierResistanceBonusPassive,0,,,None,,,0,0,,,,,,0,0,stasisWebifierResistanceBonusPassive,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 2115
  modifyingAttributeID: 3422
  operation: 6
"
8518,cargoScanResistanceAssign,0,,,None,,,0,0,,,,,,0,0,cargoScanResistanceAssign,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 188
  modifyingAttributeID: 188
  operation: 7
"
8519,warpScrambleStrengthBonusPassive,0,,,None,,,0,0,,,,,,0,0,warpScrambleStrengthBonusPassive,0,0,0,0,,,,,,"- domain: shipID
  func: LocationGroupModifier
  groupID: 52
  modifiedAttributeID: 105
  modifyingAttributeID: 3035
  operation: 2
"
8590,launcherReloadTimeBonusPassive,0,,,None,,,0,0,,,,,,0,0,launcherReloadTimeBonusPassive,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 1795
  modifyingAttributeID: 2573
  operation: 6
  skillTypeID: 3319
"
8594,modifyArmorDamageResistanceBonusPostPercentPassive,0,,,None,,,0,0,,,,,,0,0,modifyArmorDamageResistanceBonusPostPercentPassive,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 267
  modifyingAttributeID: 3429
  operation: 6
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 268
  modifyingAttributeID: 3429
  operation: 6
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 269
  modifyingAttributeID: 3429
  operation: 6
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 270
  modifyingAttributeID: 3429
  operation: 6
"
11055,shipBonusBattlecruiserHeavyMissileAoeVelocityMBC1,0,,,None,,,0,0,,,,,,0,0,shipBonusBattlecruiserHeavyMissileAoeVelocityMBC1,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 653
  modifyingAttributeID: 748
  operation: 6
  skillTypeID: 3324
"
11056,shipBonusBattlecruiserHeavyAssaultMissileAoeVelocityMBC1,0,,,None,,,0,0,,,,,,0,0,shipBonusBattlecruiserHeavyAssaultMissileAoeVelocityMBC1,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 653
  modifyingAttributeID: 748
  operation: 6
  skillTypeID: 25719
"
11057,shipBonusShieldBoostCapacitorCBC3,0,,,None,,,0,0,,,,,,0,0,shipBonusShieldBoostCapacitorCBC3,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 6
  modifyingAttributeID: 5044
  operation: 6
  skillTypeID: 3416
"
11058,battlecruiserSkillLevelPreMulShipBonusCBC3Ship,0,,,None,,,0,0,,,,,,0,0,battlecruiserSkillLevelPreMulShipBonusCBC3Ship,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 5044
  modifyingAttributeID: 280
  operation: 0
"
11059,shipBonusMediumHybridTrackingCBC1,0,,,None,,,0,0,,,,,,0,0,shipBonusMediumHybridTrackingCBC1,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 160
  modifyingAttributeID: 743
  operation: 6
  skillTypeID: 3304
"
11060,shipBonusDroneWebStrengthAndHitpointsGBC3,0,,,None,,,0,0,,,,54,,0,0,shipBonusDroneWebStrengthAndHitpointsGBC3,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 20
  modifyingAttributeID: 5046
  operation: 6
  skillTypeID: 3436
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 265
  modifyingAttributeID: 5046
  operation: 6
  skillTypeID: 3435
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 263
  modifyingAttributeID: 5046
  operation: 6
  skillTypeID: 3435
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 9
  modifyingAttributeID: 5046
  operation: 6
  skillTypeID: 3435
"
11061,roleBonusMHTRangeCBC2,0,,,None,,,0,0,,,,,,0,0,roleBonusMHTRangeCBC2,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 54
  modifyingAttributeID: 5045
  operation: 6
  skillTypeID: 3304
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 158
  modifyingAttributeID: 5045
  operation: 6
  skillTypeID: 3304
"
11062,battlecruiserSkillLevelPreMulShipBonusCBC3Ship,0,,,None,,,0,0,,,,,,0,0,battlecruiserSkillLevelPreMulShipBonusCBC3Ship,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 5046
  modifyingAttributeID: 280
  operation: 0
"
11063,shipBonusMediumEnergyWeaponDamageABC3,0,,,None,,,0,0,,,,,,0,0,shipBonusMediumEnergyWeaponDamageABC3,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 64
  modifyingAttributeID: 5205
  operation: 6
  skillTypeID: 3306
"
11064,shipBonusMediumEnergyWeaponRangeABC1,0,,,None,,,0,0,,,,,,0,0,shipBonusMediumEnergyWeaponRangeABC1,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 54
  modifyingAttributeID: 795
  operation: 6
  skillTypeID: 3306
"
11065,shipBonusArmorHitpointsABC1,0,,,None,,,0,0,,,,,,0,0,shipBonusArmorHitpointsABC1,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 265
  modifyingAttributeID: 795
  operation: 6
"
11066,shipBonusDroneTrackingABC2,0,,,None,,,0,0,,,,,,0,0,shipBonusDroneTrackingABC2,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 160
  modifyingAttributeID: 1889
  operation: 6
  skillTypeID: 3436
"
11067,battlecruiserMETRange2,0,,,None,,,0,0,,,,,,0,0,battlecruiserMETRange2,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 54
  modifyingAttributeID: 5045
  operation: 6
  skillTypeID: 3306
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 158
  modifyingAttributeID: 5045
  operation: 6
  skillTypeID: 3306
"
11068,shipMissileRoFMF,0,,,None,,,0,0,,,,,,0,0,shipMissileRoFMF,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 51
  modifyingAttributeID: 460
  operation: 6
  skillTypeID: 3319
"
11069,shipRoleBonusScanProbeLauncherCPU,0,,,None,,,0,0,,,,,,0,0,shipRoleBonusScanProbeLauncherCPU,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 50
  modifyingAttributeID: 5048
  operation: 6
  skillTypeID: 3412
"
11070,shipBonusMissileDamageCF,0,,,None,,,0,0,,,,,,0,0,shipBonusMissileDamageCF,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 117
  modifyingAttributeID: 463
  operation: 6
  skillTypeID: 3319
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 114
  modifyingAttributeID: 463
  operation: 6
  skillTypeID: 3319
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 118
  modifyingAttributeID: 463
  operation: 6
  skillTypeID: 3319
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 116
  modifyingAttributeID: 463
  operation: 6
  skillTypeID: 3319
"
11071,shipBonusSETCapNeedBonusAF ,0,,,None,,,0,0,,,,,,0,0,shipBonusSETCapNeedBonusAF ,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 6
  modifyingAttributeID: 464
  operation: 6
  skillTypeID: 3303
"
11072,shipBonusSmallHybridDamageGF2,0,,,None,,,0,0,,,,,,0,0,shipBonusSmallHybridDamageGF2,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 64
  modifyingAttributeID: 586
  operation: 6
  skillTypeID: 3301
"
11358,shipBonusBattlecruiserSignatureRadiusMBC3,0,,,None,,,0,0,,,,,,0,0,shipBonusBattlecruiserSignatureRadiusMBC3,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 552
  modifyingAttributeID: 5207
  operation: 6
"
11359,shipBonusShieldBoostFittingCBC4,0,,,None,,,0,0,,,,54,,0,0,shipBonusShieldBoostFittingCBC4,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 30
  modifyingAttributeID: 5956
  operation: 6
  skillTypeID: 3416
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 50
  modifyingAttributeID: 5956
  operation: 6
  skillTypeID: 3416
"
11360,battlecruiserSkillLevelPreMulShipBonusABC3Ship,0,,,None,,,0,0,,,,,,0,0,battlecruiserSkillLevelPreMulShipBonusABC3Ship,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 5205
  modifyingAttributeID: 280
  operation: 0
"
11362,battlecruiserSkillLevelPreMulShipBonusMBC3Ship,0,,,None,,,0,0,,,,,,0,0,battlecruiserSkillLevelPreMulShipBonusMBC3Ship,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 5207
  modifyingAttributeID: 280
  operation: 0
"
11373,shipBonusDreadnoughtM1ArmorBoostAmount&ShieldBoostAmount,0,,,None,,,0,0,,,,,,0,0,shipBonusDreadnoughtM1ArmorBoostAmount&ShieldBoostAmount,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 84
  modifyingAttributeID: 2292
  operation: 6
  skillTypeID: 21803
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 68
  modifyingAttributeID: 2292
  operation: 6
  skillTypeID: 21802
"
11374,shipBonusDreadnoughtA4EnergyWarfareRangeAmountBonus,0,,,None,,,0,0,,,,,,0,0,shipBonusDreadnoughtA4EnergyWarfareRangeAmountBonus,0,0,0,0,,,,,,"- domain: shipID
  func: LocationGroupModifier
  groupID: 68
  modifiedAttributeID: 54
  modifyingAttributeID: 5214
  operation: 6
- domain: shipID
  func: LocationGroupModifier
  groupID: 68
  modifiedAttributeID: 90
  modifyingAttributeID: 5214
  operation: 6
"
11376,shipBonusDreadnoughtG1OptimalRangeBonus,0,,,None,,,0,0,,,,,,0,0,shipBonusDreadnoughtG1OptimalRangeBonus,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 54
  modifyingAttributeID: 2289
  operation: 6
  skillTypeID: 21666
"
11380,shipBonusDreadnoughtG1ArmorBoostAmount,0,,,None,,,0,0,,,,,,0,0,shipBonusDreadnoughtG1ArmorBoostAmount,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 84
  modifyingAttributeID: 2289
  operation: 6
  skillTypeID: 21803
"
11381,shipBonusWarpScramblerRangeBonusG5,0,,,None,,,0,0,,,,,,0,0,shipBonusWarpScramblerRangeBonusG5,0,0,0,0,,,,,,"- domain: shipID
  func: LocationGroupModifier
  groupID: 52
  modifiedAttributeID: 54
  modifyingAttributeID: 5216
  operation: 6
"
11382,shipBonusDreadnoughtC1EwTargetPainter,0,,,Automatically generated effect ( copy ),,,0,0,,,,,,0,0,shipBonusDreadnoughtC1EwTargetPainter,0,0,0,0,,,,,,"- domain: shipID
  func: LocationGroupModifier
  groupID: 379
  modifiedAttributeID: 554
  modifyingAttributeID: 2286
  operation: 6
"
11387,shipHybridDamageBonusGalNavyDestroyer,0,,,None,,0,0,0,,,,,,0,0,shipHybridDamageBonusGalNavyDestroyer,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 64
  modifyingAttributeID: 5230
  operation: 6
  skillTypeID: 3301
"
11388,shipBonusArmorRepairGalNavyDestroyer,0,,,Automatically generated effect,,,0,0,,,,,,0,0,shipBonusArmorRepairGalNavyDestroyer,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 84
  modifyingAttributeID: 5232
  operation: 6
  skillTypeID: 3393
"
11390,armorUpgradesMassPenaltyReductionBonusGalNavyDestroyer,0,,,Automatically generated effect,,,0,0,,,,,,0,0,armorUpgradesMassPenaltyReductionBonusGalNavyDestroyer,0,0,0,0,,,,,,"- domain: shipID
  func: LocationGroupModifier
  groupID: 329
  modifiedAttributeID: 796
  modifyingAttributeID: 5233
  operation: 6
"
11391,shipHybridDamageBonusCalNavyDestroyer,0,,,None,,0,0,0,,,,,,0,0,shipHybridDamageBonusCalNavyDestroyer,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 64
  modifyingAttributeID: 5225
  operation: 6
  skillTypeID: 3301
"
11392,shipHybridRangeBonusCalNavyDestroyer,0,,,None,,0,0,0,,,,,,0,0,shipHybridRangeBonusCalNavyDestroyer,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 54
  modifyingAttributeID: 5228
  operation: 6
  skillTypeID: 3301
"
11393,shipHybridRangeBonusGalNavyDestroyer,0,,,None,,0,0,0,,,,,,0,0,shipHybridRangeBonusGalNavyDestroyer,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 54
  modifyingAttributeID: 5234
  operation: 6
  skillTypeID: 3301
"
11394,shipHybridFallOffGalNavyDestroyer,0,,,Automatically generated effect,,,0,0,,,,,,0,0,shipHybridFallOffGalNavyDestroyer,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 158
  modifyingAttributeID: 5231
  operation: 6
  skillTypeID: 3301
"
11395,shipBonusShieldBoosterCalNavyDestroyer,0,,,Automatically generated effect,,,0,0,,,,,,0,0,shipBonusShieldBoosterCalNavyDestroyer,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 68
  modifyingAttributeID: 5229
  operation: 6
  skillTypeID: 3416
"
11396,shipHybridRangeBonus2CalNavyDestroyer,0,,,None,,0,0,0,,,,,,0,0,shipHybridRangeBonus2CalNavyDestroyer,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 54
  modifyingAttributeID: 5227
  operation: 6
  skillTypeID: 3301
"
11397,shipHybridFallOffCalNavyDestroyer,0,,,None,,,0,0,,,,,,0,0,shipHybridFallOffCalNavyDestroyer,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 158
  modifyingAttributeID: 5226
  operation: 6
  skillTypeID: 3301
"
11398,shipProjectileDamageMinNavyDestroyer,0,,,Automatically generated effect,,,0,0,,,,,,0,0,shipProjectileDamageMinNavyDestroyer,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 64
  modifyingAttributeID: 5235
  operation: 6
  skillTypeID: 3302
"
11399,shipProjectileRofMinNavyDestroyer,0,,,None,,0,0,0,,,,,,0,0,shipProjectileRofMinNavyDestroyer,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 51
  modifyingAttributeID: 5236
  operation: 6
  skillTypeID: 3302
"
11400,shipBonusMWDSignatureRadiusMinNavyDestroyer,0,,,None,,,0,0,,,,,,0,0,shipBonusMWDSignatureRadiusMinNavyDestroyer,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 554
  modifyingAttributeID: 5237
  operation: 6
  skillTypeID: 3454
"
11401,shipProjectileRangeBonusMinNavyDestroyer,0,,,Automatically generated effect,,0,0,0,,,,,,0,0,shipProjectileRangeBonusMinNavyDestroyer,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 54
  modifyingAttributeID: 5238
  operation: 6
  skillTypeID: 3302
"
11402,shipProjectileFallOffMinNavyDestroyer,0,,,Automatically generated effect ( copy ),,,0,0,,,,,,0,0,shipProjectileFallOffMinNavyDestroyer,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 158
  modifyingAttributeID: 5239
  operation: 6
  skillTypeID: 3302
"
11404,shipArmorHpAmaNavyDestroyer,0,,,None,,0,0,0,,,,,,0,0,shipArmorHpAmaNavyDestroyer,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 265
  modifyingAttributeID: 5218
  operation: 6
"
11405,shipBonusSmallEnergyTurretDamageAmaNavyDestroyer,0,,,None,,,0,0,,,,,,0,0,shipBonusSmallEnergyTurretDamageAmaNavyDestroyer,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 64
  modifyingAttributeID: 5219
  operation: 6
  skillTypeID: 3303
"
