skinID,internalName,skinMaterialID
11492,Imicus Navy Issue Semiotique Superluminal,2671
11493,Probe Fleet Issue Semiotique Superluminal,2672
11494,Cyclone Fleet Issue Snowline Bladeracer,2397
11495,Ferox Navy Issue Steel Cardinal,198
11496,Myrmidon Navy Issue Inner Zone Vanguard,2395
11497,Prophecy Navy Issue Crown and Swords,2396
11498,Caldari Navy Hookbill Versus Blueforce,2728
11499,Ferox Navy Issue Versus Blueforce,2728
11500,Imperial Navy Slicer Versus Blueforce,2726
11501,Prophecy Navy Issue Versus Blueforce,2726
11502,Federation Navy Comet Versus Redforce,2729
11503,Myrmidon Navy Issue Versus Redforce,2729
11504,Republic Fleet Firetail Versus Redforce,2731
11505,Cyclone Fleet Issue Versus Redforce,2731
11510,Cormorant Navy Issue Sukuuvestaa,11
11511,Thrasher Fleet Issue Justice,20
11512,Catalyst Navy Issue Aliastra,13
11513,Coercer Navy Issue Purity of the Throne,102
11514,Praxis Sangria,2824
11515,Sunesis Sangria,2824
11516,Gnosis Sangria,2824
11517,Capsule Sangria,2825
11519,Coercer Glittering Dream,2826
11520,Coercer  Aspirant Enforcer,2679
11521,Coercer  Semiotique Sports,2667
11522,Cormorant  Glittering Dream,2827
11523,Cormorant  Aspirant Enforcer,2678
11524,Cormorant  Semiotique Sports,2829
11525,Catalyst Glittering Dream,259
11526,Catalyst Aspirant Enforcer,2678
11527,Catalyst Semiotique Sports,2682
11528,Thrasher Glittering Dream,2828
11529,Thrasher Aspirant Enforcer,2678
11530,Thrasher Semiotique Sports,2668
11531,Cruor Aurora Universalis,2704
11532,Worm Aurora Universalis,2705
11533,Succubus Aurora Universalis,2707
11534,Dramiel Aurora Universalis,2708
11535,Daredevil Aurora Universalis,2853
11536,Astero Aurora Universalis,2709
11537,Skybreaker Aurora Universalis,2712
11538,Damavik Aurora Universalis,2711
11539,Garmur Aurora Universalis,2710
11540,Sacrilege Aurora Universalis,2573
11541,Cerberus Aurora Universalis,2570
11542,Muninn Aurora Universalis,2572
11543,Armageddon Aurora Universalis,2422
11544,Scorpion Aurora Universalis,2421
11545,Dominix Aurora Universalis,2420
11546,Typhoon Aurora Universalis,2419
11547,Ishtar Aurora Universalis,2420
11561,Succubus Luminae Polaris,2846
11562,Phantasm Luminae Polaris,2846
11563,Nightmare Luminae Polaris,2846
11564,Barghest Luminae Polaris,2847
11565,Orthrus Luminae Polaris,2847
11566,Garmur Luminae Polaris,2847
11567,Ashimmu Luminae Polaris,2848
11568,Bhaalgorn Luminae Polaris,2848
11569,Cruor Luminae Polaris,2848
11613,Tormentor Abyssal Glory,2542
11614,Armageddon Abyssal Glory,2542
11615,Kestrel Abyssal Glory,2543
11616,Scorpion Abyssal Glory,2543
11617,Incursus Abyssal Glory,2544
11618,Dominix Abyssal Glory,2544
11619,Breacher Abyssal Glory,2545
11620,Tempest Abyssal Glory,2545
11624,Red Stargazer Serpentis,2862
11625,Red Stargazer Blood Raiders,2863
11626,Red Stargazer Guristas,2864
11627,Red Stargazer Angels,2865
11628,Red Stargazer Mordu,2866
11629,Red Stargazer CONCORD,2867
11630,Red Stargazer Sansha,2868
11632,Minmatar Victory,2869
11633,Magnate Navy Issue Versus Redforce,2725
11634,Coercer Versus Redforce,2725
11635,Oracle Versus Redforce,2725
11636,Abaddon Versus Redforce,2725
11637,Punisher Versus Blueforce,2726
11638,Augoror Versus Blueforce,2726
11639,Harbinger Navy Issue Versus Blueforce,2726
11640,Heron Navy Issue Versus Redforce,2727
11641,Cormorant Versus Redforce,2727
11642,Naga Versus Redforce,2727
11643,Rokh Versus Redforce,2727
11644,Kestrel Versus Blueforce,2728
11645,Osprey Versus Blueforce,2728
11646,Drake Navy Issue Versus Blueforce,2728
11647,Imicus Navy Issue Versus Redforce,2729
11648,Catalyst Versus Redforce,2729
11649,Talos Versus Redforce,2729
11650,Hyperion Versus Redforce,2729
11651,Tristan Versus Blueforce,2730
11652,Exequror Versus Blueforce,2730
11653,Brutix Navy Issue Versus Blueforce,2730
11654,Probe Fleet Issue Versus Redforce,2731
11655,Thrasher Versus Redforce,2731
11656,Tornado Versus Redforce,2731
11657,Maelstrom Versus Redforce,2731
11658,Rifter Versus Blueforce,2732
11659,Scythe Versus Blueforce,2732
11660,Hurricane Fleet Issue Versus Blueforce,2732
11661,Omen Penumbral Shadows,2870
11662,Omen Navy Issue Penumbral Shadows,2870
11663,Apocalypse Penumbral Shadows,2870
11664,Apocalypse Navy Issue Penumbral Shadows,2870
11665,Caracal Penumbral Shadows,2871
11666,Caracal Navy Issue Penumbral Shadows,2871
11667,Raven Penumbral Shadows,2871
11668,Raven Navy Issue Penumbral Shadows,2871
11669,Vexor Penumbral Shadows,2872
11670,Vexor Navy Issue Penumbral Shadows,2872
11671,Megathron Penumbral Shadows,2873
11672,Megathron Navy Issue Penumbral Shadows,2873
11673,Stabber Penumbral Shadows,2874
11674,Stabber Fleet Issue Penumbral Shadows,2874
11675,Tempest Penumbral Shadows,2875
11676,Tempest Fleet Issue Penumbral Shadows,2875
11678,Vargur Heartsurge,2454
11679,Broadsword Heartsurge,2454
11680,Hyena Heartsurge,2454
11681,Thrasher Fleet Issue Heartsurge,2454
11682,Naglfar Fleet Issue Heartsurge,2454
11683,Kronos Heartsurge,2453
11684,Keres Heartsurge,2453
11685,Phobos Heartsurge,2453
11686,Catalyst Navy Issue Heartsurge,2453
11687,Moros Navy Issue Heartsurge,2453
11688,Cormorant Navy Issue Heartsurge,2452
11689,Phoenix Navy Issue Heartsurge,2452
11690,Coercer Navy Issue Heartsurge,2451
11691,Revelation Navy Issue Heartsurge,2451
11701,Caracal GalNet StreamCast Unit,2600
11702,Jackdaw GalNet StreamCast Unit,2600
11703,Rattlesnake GalNet StreamCast Unit,2600
11704,Heretic GalNet StreamCast Unit,2601
11705,Vargur GalNet StreamCast Unit,2602
11706,Stiletto GalNet StreamCast Unit,2602
11707,Myrmidon GalNet StreamCast Unit,2599
11708,Exequror GalNet StreamCast Unit,2599
11709,Hulk GalNet StreamCast Unit,2603
11710,Venture GalNet StreamCast Unit,2603
11711,Gnosis GalNet StreamCast Unit,2879
11712,Stratios GalNet StreamCast Unit,2880
11713,Muninn GalNet StreamCast Unit,2602
11717,Ishtar Zydrine Burn,2883
11718,Sin Zydrine Burn,2883
11719,Eos Zydrine Burn,2883
11720,Ishkur Zydrine Burn,2883
11721,Eagle Zydrine Burn,2884
11722,Golem Zydrine Burn,2884
11723,Hawk Zydrine Burn,2884
11724,Vulture Zydrine Burn,2884
11729,Capsule Capsuleer Day XX,2895
11731,Apotheosis Capsuleer Day XX,2889
11732,Sunesis Capsuleer Day XX,2889
11733,Gnosis Capsuleer Day XX,2889
11734,Praxis Capsuleer Day XX,2889
11735,Dramiel Capsuleer Day XX,2890
11736,Cynabal Capsuleer Day XX,2890
11737,Worm Capsuleer Day XX,2892
11738,Gila Capsuleer Day XX,2892
11739,Caldari Shuttle Capsuleer Day XX,2892
11740,Amarr Shuttle Capsuleer Day XX,2891
11741,Gallente Shuttle Capsuleer Day XX,2893
11742,Minmatar Shuttle Capsuleer Day XX,2894
11758,Metamorphosis Capsuleer Day XX,2889
11760,Minokawa Capsuleer Elite XX,2910
11761,Scorpion Navy Issue Capsuleer Elite XX,2910
11762,Drake Navy Issue Capsuleer Elite XX,2910
11763,Apocalypse Navy Issue Capsuleer Elite XX,2911
11764,Avatar Capsuleer Elite XX,2911
11765,Typhoon Fleet Issue Capsuleer Elite XX,2912
11766,Naglfar Capsuleer Elite XX,2912
11767,Megathron Navy Issue Capsuleer Elite XX,2913
11768,Capsule Capsuleer Elite XX,2914
11769,Drake Gilded Predator,2915
11770,Eagle Gilded Predator,2916
11771,Raven Gilded Predator,2917
11772,Ishtar Gilded Predator,2918
11773,Gila Gilded Predator,2919
11774,Megathron Gilded Predator,2920
11775,Eagle Gilded Predator,2916
11793,Catalyst Luminaire Rising,283
11794,Nemesis Luminaire Rising,283
11795,Maulus Luminaire Rising,283
11798,Megathron Navy Issue Luminaire Rising,2928
11799,Maulus Navy Issue Luminaire Rising,2928
11800,Brutix Navy Issue Luminaire Rising,2928
11802,Catalyst Navy Issue Luminaire Rising,2928
11803,Hubris Luminaire Rising,283
11824,Cyclone Fleet Issue Chainbreaker Khumaak,291
11825,Cyclone Chainbreaker Khumaak,291
11826,Sleipnir Chainbreaker Khumaak,291
11827,Svipul Chainbreaker Khumaak,291
11828,Wolf Chainbreaker Khumaak,291
11829,Jaguar Chainbreaker Khumaak,291
11830,Stabber Fleet Issue Chainbreaker Khumaak,291
11831,Valravn Chainbreaker Khumaak,291
11841,Gallente Victory,2953
11842,Dominix Navy Issue Gallente Victory,2953
11843,Exequror Navy Issue Gallente Victory,2953
11844,Myrmidon Navy Issue Gallente Victory,2953
11845,Brutix Navy Issue Gallente Victory,2953
11846,Imicus Navy Issue Gallente Victory,2953
11847,Federation Navy Comet Gallente Victory,2953
11848,Oneiros Gallente Victory,2953
11849,Enyo Gallente Victory,2953
11875,Bane Lavacore Imperial,340
11876,Paladin Lavacore Imperial,340
11877,Oracle Lavacore Imperial,340
11878,Omen Navy Issue Lavacore Imperial,340
11879,Heretic Lavacore Imperial,340
11880,Coercer Navy Issue Lavacore Imperial,340
11881,Coercer Lavacore Imperial,340
11882,Retribution Lavacore Imperial,340
11907,Megathron Immortal Eden,2965
11908,Vagabond Solar Brilliance,2966
11909,Tornado Solar Brilliance,2966
11913,Imicus Deathglow Remnant,2555
11914,Helios Deathglow Remnant,2555
11915,Talos Deathglow Remnant,2555
11916,Dominix Deathglow Remnant,2555
11917,Sin Deathglow Remnant,2555
11918,Hubris Deathglow Remnant,2555
11919,Moros Deathglow Remnant,2555
11920,Magnate Deathglow Remnant,2555
11921,Anathema Deathglow Remnant,2555
11922,Harbinger Deathglow Remnant,2555
11923,Absolution Deathglow Remnant,2555
11924,Apocalypse Deathglow Remnant,2555
11925,Paladin Deathglow Remnant,2555
11926,Bane Deathglow Remnant,2555
11927,Revelation Deathglow Remnant,2555
11928,Heron Deathglow Remnant,2555
11929,Buzzard Deathglow Remnant,2555
11930,Ferox Deathglow Remnant,2555
11931,Vulture Deathglow Remnant,2555
11932,Rokh Deathglow Remnant,2555
11933,Karura Deathglow Remnant,2555
11934,Phoenix Deathglow Remnant,2555
11935,Probe Deathglow Remnant,2555
11936,Cheetah Deathglow Remnant,2555
11937,Tornado Deathglow Remnant,2555
11938,Maelstrom Deathglow Remnant,2555
11939,Valravn Deathglow Remnant,2555
11940,Naglfar Deathglow Remnant,2555
11941,Vedmak Deathglow Remnant,2555
11942,Thunderchild Deathglow Remnant,2555
11943,Stratios Deathglow Remnant,2555
11944,Garmur Deathglow Remnant,2555
11953,Phoenix Navy Issue Union Day Executive,2815
11954,Scorpion Navy Issue Union Day Executive,2815
11955,Caracal Navy Issue Union Day Executive,2815
11956,Karura Union Day Executive,2815
11957,Hawk Union Day Executive,2815
11958,Tengu Union Day Executive,2815
11959,Drake Navy Issue Union Day Executive,2815
11960,Kestrel Union Day Executive,2815
11962,Drake Awakening YC125,2977
11963,Megathron Awakening YC125,2977
11964,Rifter Awakening YC125,2977
11965,Naglfar Awakening YC125,2977
11966,Avatar Awakening YC125,2978
11967,Heron Navy Issue Awakening YC125,2979
11968,Vagabond Awakening YC125,2979
11969,Falcon Awakening YC125,2979
11970,Lachesis Awakening YC125,2979
11971,Proteus Awakening YC125,2979
11972,Pilgrim Awakening YC125,2980
11973,Legion Awakening YC125,2980
11974,Huginn Awakening YC125 SKIN,2979
11975,Metamorphosis Genolution Dazzle,2981
11976,Sunesis Genolution Dazzle,2981
11977,Gnosis Genolution Dazzle,2981
11978,Magnate Navy Issue Sanguinary Savant,2819
11979,Coercer Navy Issue Sanguinary Savant,2819
11980,Devoter Sanguinary Savant,2819
11981,Prophecy Navy Issue Sanguinary Savant,2819
11982,Ark Sanguinary Savant,2819
11983,Revelation Navy Issue Sanguinary Savant,2819
11984,Bane Sanguinary Savant,2819
11985,Dagon Sanguinary Savant,3178
11986,Chemosh Sanguinary Savant,3178
11987,Molok Sanguinary Savant,3178
12011,Tormentor Aurora Universalis,2422
12012,Dragoon Aurora Universalis,2422
12013,Arbitrator Aurora Universalis,2422
12014,Archon Aurora Universalis,2422
12015,Harpy Aurora Universalis,2421
12016,Corax Aurora Universalis,2421
12017,Stork Aurora Universalis,2421
12018,Blackbird Aurora Universalis,2421
12019,Rook Aurora Universalis,2421
12020,Falcon Aurora Universalis,2421
12021,Chimera Aurora Universalis,2421
12022,Incursus Aurora Universalis,2420
12023,Ishkur Aurora Universalis,2420
12024,Algos Aurora Universalis,2420
12025,Magus Aurora Universalis,2420
12026,Celestis Aurora Universalis,2420
12027,Lachesis Aurora Universalis,2420
12028,Arazu Aurora Universalis,2420
12029,Thanatos Aurora Universalis,2420
12030,Merlin Aurora Universalis,2421
12031,Enyo Aurora Universalis,2420
12032,Talwar Aurora Universalis,2419
12033,Bifrost Aurora Universalis,2419
12034,Bellicose Aurora Universalis,2419
12035,Huginn Aurora Universalis,2419
12036,Rapier Aurora Universalis,2419
12037,Nidhoggur Aurora Universalis,2419
12038,Vigil Aurora Universalis,2419
12039,Kikimora Aurora Universalis,2711
12040,Nestor Aurora Universalis,2709
12041,Stormbringer Aurora Universalis,2712
12042,Barghest Aurora Universalis,2710
12043,Pontifex Aurora Universalis,2422
12054,Rattlesnake Empyrean Outlaws,2985
12055,Alligator Empyrean Outlaws,2985
12056,Gila Empyrean Outlaws,2985
12057,Mamba Empyrean Outlaws,2985
12058,Worm Empyrean Outlaws,2985
12059,Machariel Empyrean Outlaws,2986
12060,Khizriel Empyrean Outlaws,2986
12061,Cynabal Empyrean Outlaws,2986
12062,Mekubal Empyrean Outlaws,2986
12063,Dramiel Empyrean Outlaws,2986
12065,Azariel Empyrean Outlaws,2986
12066,Apotheosis Genolution Dazzle,2981
12067,Praxis Genolution Dazzle,2981
12070,Mamba Arkombine Arisen,2988
12071,Alligator Arkombine Arisen,2988
12072,Caiman Arkombine Arisen,2988
12073,Khizriel Arkombine Arisen,2989
12074,Mekubal Arkombine Arisen,2989
12078,Cormorant Navy Issue Arkombine Arisen,2988
12079,Capsule Arkombine Arisen,2990
12080,Thrasher Fleet Issue Arkombine Arisen,2990
12081,Catalyst Navy Issue Arkombine Arisen,2999
12090,Dramiel Luminae Polaris,3004
12091,Mekubal Luminae Polaris,3005
12092,Khizriel Luminae Polaris,3005
12093,Machariel Luminae Polaris,3005
12094,Rattlesnake Luminae Polaris,3006
12095,Worm Luminae Polaris,3007
12096,Mamba Luminae Polaris,3007
12097,Alligator Luminae Polaris,3007
12136,Arbitrator Crown and Swords,2396
12138,Omen Imperial Police,3021
12139,Imperial Navy Slicer Imperial Police,3021
12140,Rifter Republic Police,3022
12141,Stabber Republic Police,3022
12142,Stormbringer AEGIS Police,3023
12145,Dragoon Arkombine Arisen,3027
12146,Executioner Arkombine Arisen,3027
12147,Astero Arkombine Arisen,3026
12148,Hecate Empyrean Dragons,252
12149,Jaguar Empyrean Dragons,3029
12151,Dominix Navy Issue Empyrean Dragons,3030
12152,Huginn Empyrean Dragons,3031
12153,Stiletto Empyrean Dragons,3032
12154,Loki Empyrean Dragons,3033
12155,Garmur Arkombine Arisen,3035
12156,Orthrus Arkombine Arisen,3035
12157,Barghest Arkombine Arisen,3035
12158,Atron Arkombine Arisen,2999
12159,Algos Arkombine Arisen,2999
12160,Exequror Navy Issue Arkombine Arisen,2999
12161,Myrmidon Navy Issue Arkombine Arisen,2999
12162,Burst Arkombine Arisen,2990
12163,Talwar Arkombine Arisen,2990
12164,Scythe Fleet Issue Arkombine Arisen,2990
12165,Cyclone Fleet Issue Arkombine Arisen,2990
12166,Augoror Navy Issue Arkombine Arisen,3027
12167,Prophecy Navy Issue Arkombine Arisen,3027
12168,Condor Arkombine Arisen,2988
12169,Corax Arkombine Arisen,2988
12170,Osprey Navy Issue Arkombine Arisen,2988
12171,Ferox Navy Issue Arkombine Arisen,2988
12172,Naglfar Fleet Issue Arkombine Arisen,2990
12173,Moros Navy Issue Arkombine Arisen,2999
12174,Phoenix Navy Issue Arkombine Arisen,2988
12175,Revelation Navy Issue Arkombine Arisen,3027
12176,Malediction Zydrine Burn,3036
12177,Pilgrim Zydrine Burn,3036
12178,Devoter Zydrine Burn,3036
12179,Absolution Zydrine Burn,3036
12180,Armageddon Navy Issue Zydrine Burn,3036
12181,Claw Zydrine Burn,3037
12182,Rapier Zydrine Burn,3037
12183,Broadsword Zydrine Burn,3037
12184,Claymore Zydrine Burn,3037
12185,Tempest Fleet Issue Zydrine Burn,3037
12186,Capsule Capsuleer Day XXI,3038
12187,Cheetah Capsuleer Day XXI,3039
12188,Stabber Capsuleer Day XXI,3039
12189,Mammoth Capsuleer Day XXI,3039
12191,Marshal Capsuleer Day XXI,3040
12192,Monitor Capsuleer Day XXI,3040
12194,Helios Capsuleer Day XXI,3041
12195,Vexor Capsuleer Day XXI,3041
12196,Nereus Capsuleer Day XXI,3041
12197,Anathema Capsuleer Day XXI,3042
12198,Maller Capsuleer Day XXI,3042
12199,Sigil Capsuleer Day XXI,3042
12200,Buzzard Capsuleer Day XXI,3043
12201,Mamba Capsuleer Day XXI,3043
12202,Moa Capsuleer Day XXI,3043
12203,Badger Capsuleer Day XXI,3043
12204,Alligator Capsuleer Day XXI,3043
12205,Mekubal Capsuleer Day XXI,3044
12206,Khizriel Capsuleer Day XXI,3044
12207,Thunderchild Capsuleer Day XXI,3045
12208,Skybreaker Capsuleer Day XXI,3045
12209,Stormbringer Capsuleer Day XXI,3045
12210,Zirnitra Capsuleer Day XXI,3046
12211,Rodiva Capsuleer Day XXI,3046
12212,Leshak Capsuleer Day XXI,3046
12213,Apotheosis Capsuleer Day XXI,3047
12214,Metamorphosis Capsuleer Day XXI,3047
12215,Sunesis Capsuleer Day XXI,3047
12216,Praxis Capsuleer Day XXI,3047
12217,Gnosis Capsuleer Day XXI,3047
12218,Catalyst Navy Issue Federal Police,18
12219,Cormorant Navy Issue State Police,2654
12220,Skybreaker AEGIS Police,3023
12221,Thunderchild AEGIS Police,3023
12222,Coercer Navy Issue Imperial Police,3021
12223,Crusader Imperial Police,3021
12224,Prophecy Navy Issue Imperial Police,3021
12225,Legion Imperial Police,3021
12226,Thrasher Fleet Issue Republic Police,3022
12227,Stiletto Republic Police,3022
12228,Loki Republic Police,3022
12229,Vargur Republic Police,3022
12237,Venture Equinox Era,3059
12238,Prospect Equinox Era,3059
12239,Endurance Equinox Era,3059
12240,Procurer Equinox Era,3059
12241,Retriever Equinox Era,3059
12242,Covetor Equinox Era,3059
12243,Orca Equinox Era,3059
12244,Bowhead Equinox Era,3059
12245,Primae Equinox Era,3059
12246,Noctis Equinox Era,3059
12247,Rorqual Equinox Era,3059
12248,Porpoise Equinox Era,3060
12249,Skiff Equinox Era,3060
12250,Mackinaw Equinox Era,3060
12251,Hulk Equinox Era,3060
12252,Zealot War for the Empire,3055
12253,Paladin War for the Empire,3055
12254,Sacrilege War for the Empire,3055
12255,Cerberus War for the State,3056
12256,Golem War for the State,3056
12257,Naga War for the State,3056
12258,Ishtar War for the Federation,3057
12259,Kronos War for the Federation,3057
12260,Eos War for the Federation,3057
12261,Vagabond War for the Republic,3058
12262,Vargur War for the Republic,3058
12263,Muninn War for the Republic,3058
12264,Tornado War for the Republic,3058
12265,Magnate Navy Issue Media Miasma,3061
12266,Prophecy Navy Issue Media Miasma,3061
12267,Imicus Navy Issue Media Miasma,3063
12268,Federation Navy Comet Media Miasma,3063
12269,Vexor Navy Issue Media Miasma,3063
12270,Myrmidon Navy Issue Media Miasma,3063
12271,Heron Navy Issue Media Miasma,3062
12272,Worm Media Miasma,3062
12273,Osprey Navy Issue Media Miasma,3062
12274,Osprey Media Miasma,3062
12275,Ferox Navy Issue Media Miasma,3062
12276,Probe Media Miasma,3064
12277,Burst Media Miasma,3064
12278,Scalpel Media Miasma,3064
12279,Republic Fleet Firetail Media Miasma,3064
12280,Scimitar Media Miasma,3064
12281,Cyclone Fleet Issue Media Miasma,3064
12282,Hulk Media Miasma,3065
12283,Succubus Media Miasma,3066
12284,Nightmare Media Miasma,3066
12285,Apotheosis Media Miasma,3067
12286,Metamorphosis Media Miasma,3067
12287,Sunesis Media Miasma,3067
12288,Gnosis Media Miasma,3067
12289,Praxis Media Miasma,3067
12290,Oracle Deathglow Remnant,2555
12291,Legion Deathglow Remnant,2555
12292,Coercer Deathglow Remnant,2555
12293,Naga Deathglow Remnant,2555
12294,Tengu Deathglow Remnant,2555
12295,Cormorant Deathglow Remnant,2555
12296,Myrmidon Deathglow Remnant,2555
12297,Proteus Deathglow Remnant,2555
12298,Catalyst Deathglow Remnant,2555
12299,Cyclone Deathglow Remnant,2555
12300,Loki Deathglow Remnant,2555
12301,Thrasher Deathglow Remnant,2555
12302,Astero Deathglow Remnant,2555
12303,Orca Deathglow Remnant,2555
12304,Orthrus Deathglow Remnant,2555
12305,Squall Deathglow Remnant,2555
12306,Deluge Deathglow Remnant,2555
12307,Torrent Deathglow Remnant,2555
12308,Avalanche Deathglow Remnant,2555
12309,Dramiel Deathglow Remnant,2555
12310,Daredevil Deathglow Remnant,2555
12311,Cruor Deathglow Remnant,2555
12312,Succubus Deathglow Remnant,2555
12313,Worm Deathglow Remnant,2555
12318,Providence Mabebu Exchange,3070
12319,Ark Mabebu Exchange,3070
12320,Bestower Mabebu Exchange,3070
12321,Impel Mabebu Exchange,3070
12322,Charon Mabebu Exchange,3071
12323,Rhea Mabebu Exchange,3071
12324,Tayra Mabebu Exchange,3071
12325,Bustard Mabebu Exchange,3071
12326,Obelisk Mabebu Exchange,3072
12327,Anshar Mabebu Exchange,3072
12328,Epithal Mabebu Exchange,3072
12329,Occator Mabebu Exchange,3072
12330,Fenrir Mabebu Exchange,3073
12331,Nomad Mabebu Exchange,3073
12332,Mammoth Mabebu Exchange,3073
12333,Mastodon Mabebu Exchange,3073
12334,Squall Mabebu Exchange,3074
12335,Torrent Mabebu Exchange,3074
12336,Deluge Mabebu Exchange,3074
12337,Bhaalgorn Sanguinary Savant,3178
12338,Cruor Sanguinary Savant,3178
12339,Ashimmu Sanguinary Savant,3178
12340,Revelation Sanguinary Savant,2819
